,0,1,2,3,4,5,6,7,8,9,sleep_score
10,53763.53265382735,749.4471791648742,-20.986199922243557,-49.29037705393073,-84.52529053716951,0.880182804863598,-100.30124717856428,7.330931157696035,4.951043299698836,3.751752826732434,66.0
11,-189532.58697205168,-35.20263047350702,40.46928620455563,10.100509729922763,16.375104217860866,-16.174218744403472,-31.89216306463865,-20.40036585831407,-2.7685667818684196,9.22471734332115,70.0
12,-126646.78277731551,-55.993112662440225,-137.76813169308892,-101.69955308356386,-15.698953892624093,-2.102061737435714,0.7310329385111475,12.271551428662534,-3.4247916585983105,-8.909325992547716,76.0
13,518570.2964449173,-412.0497040057231,138.9515511681795,-147.48447479078197,58.243737314612524,-151.5474744521747,-13.397296202288222,-6.012264468537536,-37.79165345920323,16.694978502086414,65.0
14,473548.526035927,22.039088147279454,-119.7523772320299,-32.52594444747515,-30.7111463139661,2.8134126337683045,0.9219505413947299,-5.959540230056306,19.82335393444206,23.858226461668373,74.0
15,207350.30071100418,-215.28630633135276,94.06208588186314,-120.32125929995712,98.52290009309903,59.91739270178648,6.994565621047943,-6.182641475882588,-5.880145109611399,-10.089522552214262,67.0
16,-68459.01087517089,-105.23194623494965,-36.10205205592464,-35.194960015601836,-47.74152959627827,2.819437382414082,14.675588694791172,16.602997779352375,2.9936137351209595,10.078106969179334,71.0
17,-321910.706001888,554.6410172530753,233.16990621001628,-93.5919836700705,-11.35749959145498,-145.95971202023298,203.45766231381145,61.123656069960425,-30.15687745673451,-31.524041284083676,72.0
18,-456955.73547405674,45.62859921267396,11.938665986274813,-113.24258762626012,-12.7843601473565,-67.76899776400676,-33.9882468423333,0.6126936998390229,-12.693879676154754,4.46172771696575,67.0
19,-217509.86549775698,-91.2946292751235,65.94661486586526,10.307684988849315,9.69013038248404,-51.54969115728484,24.089533721862484,-24.98674798594999,16.032259000593594,-3.956028204309206,74.0
20,557530.7415378833,-472.1778467799343,58.8632386727486,-142.78752736224078,56.9292556897219,-143.38663203315582,-49.706755687354395,-35.01558089858117,-35.44100224513582,7.399226651270254,70.0
21,-150553.9135953265,-103.85199198119874,-47.36620569194905,-83.08413332860181,-0.566370009863386,-32.70206476177195,-10.736379461485487,-21.171450412337457,16.107641712113047,2.765716440898461,66.0
22,720630.303298185,552.289110760677,-159.0923313084387,-21.56968140527328,1.2132052495169852,-26.24279935942021,305.7123283562347,46.13808897029947,33.830901836089865,35.30800904109464,71.0
23,310616.1996159845,-186.80570591728372,-114.94153183813316,123.64800999567223,14.545475199237801,17.07039755957386,41.81021804898099,-43.56207639969749,-19.589035900932714,12.731204080617632,80.0
24,-35914.612255522174,-281.2274898517393,-87.01839877869001,-52.616215785512395,-66.32394926113435,-8.652788563405993,-34.59001135281347,18.758848584611883,8.133966920879812,-15.363216657668419,71.0
25,394390.20364484424,936.579886870822,-109.73906055548748,-109.41819441056761,59.98014934064997,38.80093838835801,247.0442621468417,50.68716387882223,5.142971683530224,5.732922780311395,66.0
26,-175982.8279649962,-22.053966126635032,-119.65685943794736,23.79046473602381,-73.23827810024817,-3.9587946476130487,15.436629816534678,13.224304482382504,-7.057472297240556,-16.119806585900662,75.0
27,387936.35494170676,-294.1468343010951,164.5271464311535,-78.23600236108759,35.11019687991353,-106.40248536866119,-52.558997130319135,-9.651306398491192,-51.30574701103213,-2.6024630143842864,70.0
28,264758.77396167954,-420.36565192098965,-100.7469987217633,-69.83728743052602,-81.52910455744303,-33.849991345867004,-24.386403507856944,11.223312734425821,-4.046588259984913,7.0771153624497085,67.0
29,-158361.13422427766,-57.515167688980476,45.100777330117076,89.29217600372708,-34.37133064662511,18.122863817904182,15.491218907402155,-16.9016362391372,-0.0897835897507739,-3.556473150703314,74.0
30,75062.62919927482,-225.27641644809432,-37.507964912859826,75.08438545642393,-42.86613334177683,38.94746749045346,-23.707161233558402,-21.88903395780254,1.8393928799831014,-6.75987959221166,72.0
31,-40965.51763086759,-57.33796638515123,-232.26696486695425,-381.3292987741816,42.3226085162929,98.39272405639689,-39.19817196439525,52.36104217873968,-19.95855612918079,-10.500887801329634,65.0
32,533582.9251676059,857.3315120604274,-56.050300634953096,-31.299675401512804,-51.3926546787328,-29.392305579588246,-50.068859362937744,6.427785571333886,-6.09311993930204,-9.196843508893894,76.0
33,-80000.23221104819,-70.01035559662597,-35.79544170734148,-58.8197842095056,-30.58982248843997,-27.823128453052636,3.0003695155325776,8.45563752634702,17.58088176668642,2.928621486139991,67.0
34,440270.9094585007,-362.4476267302212,81.60943819472536,-127.5617631871127,21.5000026936299,-68.47594690697423,-31.507100460805884,-0.4621027964957017,-8.470400410438232,8.810733420380908,66.0
35,-188833.7272409001,-19.266081375041416,-98.60324945252742,-110.48065427229777,-24.359861504919223,3.154021825447559,-14.345833144208097,-9.97355456263125,16.23189830093005,-15.170989290679616,54.0
36,175949.50570394515,-195.60246194426168,-18.462806315702714,664.5477031587835,291.34992001093286,-101.26717992142058,-34.687619382224746,119.71642498999368,8.421883106860804,10.760001793121377,81.0
37,246313.401804362,-251.21306861274294,22.41505308968359,85.18453052289308,-34.924358106919996,-3.7398666201742836,20.668458352397394,0.05627875354002222,-17.845261361542562,-18.37261914117539,80.0
38,-127817.05866826582,-128.76861398368277,15.190242383169345,-2.7556333136994455,-73.51714427978565,32.34302648788895,12.281741106751081,22.293884952911753,22.064892998579253,-4.016287577854165,62.0
39,-408535.34917527117,53.24811538259843,-27.155485983574096,-78.10930311759832,-64.90810636830236,-77.64347766790199,8.083456936766334,19.157795567337665,4.37567966937663,-20.23634426293032,78.0
40,-247430.8432221285,-188.5835566297447,76.86073460297806,63.00296758038976,40.67117273418231,-85.54016049159371,37.68528554627644,-40.344935838727515,8.447200120249159,5.933617403594493,76.0
41,-172830.7663157029,-158.51630545117712,32.07178001545974,-242.6928984875871,-82.83470417376782,18.33635099729979,-5.842648462967677,84.24671804306482,-7.80092564696812,-11.108086765275354,53.0
42,247716.3649250413,-327.44534187493724,-108.67603724500638,-20.539087899941936,-95.72109641347005,10.778237778696647,-22.751451591535496,33.99275070523568,-1.4119272363669162,21.714210245593442,68.0
43,204952.64285261658,-281.1799723364715,-114.38775577259133,78.2442297104545,-68.67043220471794,38.62767091183166,-14.310420463598547,-4.014316425923648,2.106217247448422,-6.473396907292502,71.0
44,696769.8583471435,-424.4393527144363,-158.1778487257894,41.58964006100147,-51.290790412013585,67.54784171641005,40.35650635622493,-6.7216539930192925,10.133588731850775,-6.042465415511278,74.0
45,-191560.32394505604,-154.69986085921408,10.112875114187725,-9.850186458320083,-22.56640193949715,-27.36581510274017,-26.560200499904504,-21.271804808392982,30.613120567979234,-11.25338350956931,75.0
46,-24165.830195528135,-100.23102761523018,9.846965162413136,-92.84743358196509,-53.3210559172962,-37.29568196701678,-24.25113794782182,13.474989376092712,19.990213891924864,15.892177622738666,66.0
47,151163.61885995045,-337.3928624323341,-113.64569388108013,-70.03248231216588,-16.6336438099868,10.783809833979257,26.859789026284652,34.863068346459315,-1.4662612215330102,-7.174211681605023,68.0
48,494824.4545209754,-348.6395244898178,-245.02918163395825,-82.655445104768,-82.32995779291305,32.70493534850424,17.276002548299715,40.59603202262319,2.904250217645576,-10.777489129299784,71.0
49,25938.666035504062,-173.59474401708462,3.716515715046358,-145.69676617128266,-118.00592105629295,-24.521230458102846,-27.494928170084364,47.301305017470206,4.095876009778392,-17.402512573642365,65.0
50,406267.12065220234,-270.0036524163255,-267.8375232292245,10.284055255153033,-31.597233331500515,-17.620665977450756,44.69695587373033,-18.382345825266956,2.4927807112642224,-8.659724768523562,79.0
51,435950.4410342213,-364.58370390541694,89.70788655135715,58.7979091687707,60.350613250830094,27.83064243180011,8.24025764467625,-43.607872883810074,39.7151325404914,-2.0602463675989386,78.0
52,336365.9082883294,-591.4676022018142,-99.90171661294829,143.04030725090522,-32.99366165746999,24.739609199857803,78.55416697992769,14.884054255596679,-42.714150344617096,-4.503022497490541,79.0
53,45955.16702303244,-184.6119814725487,342.77961749142355,105.88748420586694,-54.385617882409825,92.37650661276662,19.66505728767475,29.872342175190376,-0.9852270342585449,-23.181250237087177,71.0
54,-77842.67386678219,-115.57764913373893,-35.410330327755034,90.72105549641424,96.94810220223768,80.5815446273141,4.136677518637485,-55.2922459737596,-12.687547334893685,13.12756099300005,82.0
55,408777.3487641,579.142412090402,341.47473696355047,89.41419164034531,41.04428576938452,-29.26748403845106,-29.791597863863394,-41.25841390580618,-18.89139115656837,-12.889939715522258,78.0
56,-208429.99778386016,-39.41285935777506,81.84765383745423,157.0735892050284,-58.49216210176353,44.85908670162314,41.61105077654143,-5.700198902343723,-3.524097230445659,21.363541881961,78.0
57,-26548.20644766791,-174.5484994276143,287.91618348542175,197.77424870162267,-26.073096034960976,42.511389667294615,0.6274097082009297,20.58288167759533,-38.19047266796983,-6.316884820299777,75.0
58,68782.98017861247,-278.0390793271056,186.90311137021357,106.71332981078409,30.297706409000675,-33.296328848981055,8.782511431222096,-42.960588543832905,-3.9442411525870575,13.269897332535784,74.0
59,-205798.17699336025,-8.821665525045876,-154.2392989355807,-76.6647490771035,99.38827468746787,186.04018951230324,8.692201030429576,10.097202679674096,-28.157969917299603,7.850851704676665,65.0
60,-102185.64563698912,-97.61081100544236,50.12501639159176,77.7627845653559,-88.90465323681265,77.88678065943833,15.6197701014536,33.7868319712308,-7.680776461941778,19.646764702661073,78.0
61,-75399.20031536202,-134.27427755424188,78.73695170920578,33.36665237746743,-61.89400032118924,26.497776045266416,12.273467537738112,22.106912124377544,21.32888761969839,5.353795612083661,75.0
62,-201668.5504529346,-127.0825418824226,-151.24331745298795,240.8200866074657,28.211380898056106,-7.5951396076311255,26.03555787286998,-59.113969884547444,-8.167034591208104,20.06796883964847,88.0
63,433568.2276467653,392.208554813526,-260.05605349178467,11.536874103272433,-56.09612922322206,-48.155351197089516,37.62414664262943,-13.823565846564616,-14.27959092284695,5.704496232947231,73.0
64,387819.697415195,1075.2054172315793,16.225462590020914,197.09006849378085,9.172938705820602,-6.463507343714225,-47.76542569553013,-58.7552559865159,-46.8263184479023,-24.117478396370014,78.0
65,-106208.2690432331,-74.35507958351323,-57.49921995628092,157.6203939166928,-33.99935566450436,32.29423815030383,10.723730936449666,-36.541573897134654,-12.192206346016752,-0.9786776558765946,69.0
66,-115950.96528430076,-64.19854782979884,-228.48455147133603,245.7899550661821,246.24961322933697,-111.84554920534457,-49.20578879671115,92.30189101257125,2.4546386869557963,15.277212294827034,72.0
67,456419.4575657284,449.79158634730425,-13.127843297574055,-108.55019952326353,-24.74972783868146,-63.960228381698336,120.86120267512143,41.10651063124413,4.171982757974152,-19.468329616435412,66.0
68,-370467.7978952555,63.77860807469304,-52.80136166318334,-48.52887653527771,-59.59207131106108,-69.08812968407256,-18.588044698666508,-19.262724200108554,1.3901404247063622,-21.90634057085964,69.0
69,36899.02032698322,-126.00775382676012,92.16378432511084,-70.60347380714515,37.47786681035584,-119.58766491710925,6.325664110209013,-37.899030529798345,-6.644104114691393,11.977806158113976,67.0
70,84421.73073315775,-82.79821476446699,-198.28362960751312,-51.62638761977071,-58.73861285906107,-62.36870430940778,1.6764459878382234,-11.269754330551207,7.644767609424285,5.898849168453151,71.0
71,75652.30934260543,-199.94305689304613,-245.76359448225804,211.17819630211437,-2.7123576089167014,30.28853051943011,74.98466032273654,-43.41133267230837,-7.541377146293825,-50.85910843212249,80.0
72,-316362.76648072025,37.57071956170524,-168.25965543926657,108.81199034278781,-50.86011708745723,0.6779875553023015,2.6884572536426807,-41.624878620216016,-5.821313583409543,-29.062535680011134,72.0
73,-337225.77180015406,28.281807677412708,198.42956862651258,-213.21529442238463,164.3365686933833,15.549788068415108,1.4959830412295723,-32.87557488305167,62.88423360735809,10.101473042564496,68.0
74,501680.99247670063,900.8764406777582,-174.60681934983134,-15.770467190960826,-6.4028633572210865,29.798731199582672,-73.66881346638473,-27.98259505364692,-10.405227840327813,-11.396013394527504,75.0
75,113584.61141231307,-151.0625297651618,-189.15867723476651,34.510061081006825,-54.99530463844408,-40.93777641000182,28.821469600014286,-2.6918338962193635,-4.656229794258389,-7.930908498354987,78.0
76,93253.68786777467,-163.55739008128126,277.4624443806261,-102.47803981483725,68.89914194145857,-182.44311104565335,-26.129861487281577,-24.831596418105253,-54.44024213945,5.505601027035091,73.0
77,-23948.218738412765,-157.26746142205852,-83.87757278993836,-2.2110638890865677,-63.02579216898283,-13.435927028880537,2.2266794188479953,9.728495060771772,-2.74052108887659,34.620965877724494,73.0
78,200760.75568422166,1542.5433919749034,72.94200802872282,-38.11588148055455,-55.93695098854866,9.656749484967527,-31.000953468718617,-20.106389514876643,23.110130503724267,12.752534996846947,66.0
79,35979.312904449485,-182.7713115872295,-265.1893526423888,-24.067827123493714,-109.74197261315499,-12.257421252066838,-24.865072403448163,-4.8683322044793576,-17.4162447085178,28.0733696295098,66.0
80,-423872.66985353496,67.48205113218854,100.50367514060999,-21.200150921058885,38.06933605050297,-4.44262907842501,-22.673251829301087,-19.464797842688522,-4.716816232306945,-0.910356319585091,73.0
81,-89554.40259146999,-121.33988035847189,-107.51555872584207,13.301511422527053,-69.5968530526691,-18.37172006489601,-3.9323834206640202,11.852517898899787,-5.61226739186216,5.946793123605548,77.0
82,-212519.70882712968,-76.29592573039231,63.57589396923831,-81.66788416550372,-109.98193002671263,-32.60159292498716,-37.90589625975594,39.11768283289018,-5.916852577956018,-6.279782495470403,68.0
83,195501.69120174416,-226.79209153119842,211.36782109942436,-76.30941367860126,47.53665753551142,-120.9813747799175,-42.63379731792258,-28.910591056236083,-25.49297892572161,-21.864070025954174,71.0
84,-166431.25388085085,-90.14618817251134,56.690478525542,45.969674027799556,42.78178603257426,18.97137858939385,21.11743355792318,-9.363398555261512,-0.05530930230917874,15.329466368533092,73.0
85,581650.4365689578,1339.1833732751497,-129.65661831214075,107.52139645178474,-60.508055790155936,68.79513095729043,-40.137178128210145,-35.597268773651386,26.57072071837025,34.593359237375594,74.0
86,456849.2620541151,-328.9369287482156,-391.36436085457854,75.7782708839527,-76.52670307414691,70.72202930932993,-19.01230394062261,-7.249395570282775,-27.173441587696736,-5.695726304201427,71.0
87,-299917.0032869283,11.85032881491824,147.9684288784832,-78.55054701331112,-46.695916605968165,-23.818787100358172,11.548014553963254,20.473440045639588,26.615153551538512,13.48457560749589,69.0
88,140456.76465402942,-162.85197643568318,-109.075905212892,-80.6155221493858,-32.791414347908976,-35.06377623695104,13.070411800034671,-17.635808017085544,23.839024989813204,-9.268053063642114,66.0
89,-645422.9798823998,182.60174672750182,23.213250925200686,-70.21507254074061,-67.64383436718062,-71.97903045909581,20.28771559014042,-4.573833317118569,16.979328715578486,12.754410045455655,72.0
90,132322.4656776188,-248.84500844745213,610.2753056521752,-38.370385772158684,118.44524023780697,15.471392080589832,-16.09799103848986,-6.1950998798237435,-50.819793733888154,15.479887215782076,73.0
91,-42602.6579858072,-139.24113373619062,256.3296086558153,16.028774598996765,-30.175649922172056,15.67560842614534,37.60827225779278,17.77757765018519,11.61784208096005,0.6894094733360525,70.0
92,134968.68619158567,-197.02194727005178,116.64778020785518,-65.93720741005268,132.05547079189458,201.55693234035846,-40.176059216797064,-8.823828377997614,1.6588352499422863,-16.482287767007055,64.0
93,-87827.26424006742,-127.55039806917323,386.72442052323885,126.55876589093522,-18.803673704500685,201.8872456709552,0.8256321964751795,24.460038684937857,4.649985086461386,-7.951127335409313,69.0
94,-162812.66889767098,-121.68068548810085,409.0664464619819,119.13298283598736,-22.737466742993917,120.2300219300726,9.55877177950692,-4.6112932756610965,10.515434525024233,-5.724459253732891,78.0
95,-310684.17075145507,30.221081419078324,-118.80741621056377,-31.499013177427734,-94.95524599459176,9.943256709569848,5.613080905462439,25.75085429159754,15.880210649518647,-3.1870204284839097,70.0
96,554196.0667550209,559.3694089000237,-54.35683473517589,220.80931785942698,225.86091682447505,-154.7024633179532,-33.62742097331338,98.18266108521938,31.13898965984227,-35.15095485009262,62.0
97,1029738.4941846816,65.76487864182147,111.00169520090856,-170.25377695138394,84.26062109110015,-157.44989940952271,-1.8555955450667792,-39.96244531820059,-24.46902280445977,13.661104580919336,72.0
98,-371973.94047493965,65.63939542196825,-82.40698814923907,-78.31235517688351,45.998787535871585,42.66753646656048,11.921777349705014,-3.3411774850639957,2.9831192214839817,-21.011310797995268,69.0
99,108165.61166684794,-281.8321958676307,-179.9390038063074,124.2745768701641,-33.40595730911205,40.826494704232,-36.3836230659326,-11.435604708507785,-1.32298826101256,-8.887061120587326,80.0
100,-304877.6637847683,21.52112384311062,-22.61291172599467,57.87707957523076,-54.26208131073864,5.874033724470926,-6.488233754134289,-7.4204232994200705,4.1318191372488275,-8.365301707350584,76.0
101,314962.7006017865,1314.5834852009082,204.65462831122042,-25.8211678154142,-35.71883988055682,15.107278526939423,-108.45537542307635,-17.58100084599747,13.368596409144514,-5.411556973077859,70.0
102,-179899.32351984896,-84.1759586872566,249.69462662190728,63.657342684321065,-56.16914289599689,69.0112873050685,26.047192234609717,9.196281030343906,14.56537637658681,32.392562673174176,73.0
103,-153563.70670890555,-68.07172114256713,126.63948486029138,31.145193170595032,-89.55420490114271,84.50157575756444,-32.88123684094343,8.823474883016338,-11.114355371579489,7.621083749137228,74.0
104,146713.33352575876,737.7679045347908,154.51516262932762,23.30750796954215,-69.55583702444869,113.00544101603374,-69.022227178072,23.47058880640296,2.3124417361476763,8.146322908475794,74.0
105,-401176.2855082306,18.08017582918955,152.18497054561396,-204.74370452497527,-73.88275450606038,-82.89078083773654,-29.244038808449577,38.176816373364694,22.60202816388462,-12.947291489710059,55.0
106,-478160.75408368686,83.98771062889197,36.983959729525566,-35.46149424002546,323.33439606330757,111.27971931467764,39.68327305901515,-82.80262422897286,-1.8253036766278583,-3.798168970215573,69.0
107,-318220.38447944593,-10.160037008726572,-135.2707944812884,113.14847299810414,38.125296566943945,100.54903036067705,-20.45329678832914,-43.966417810939404,-15.438470769164262,17.979296366520195,71.0
108,-173856.14665369145,-141.05145091025238,185.62170689204254,-49.616718926269435,-85.167505160873,47.121207097466794,11.961423000700162,55.59216113378766,12.238128785147417,0.16521007481949695,66.0
109,-179303.05283871078,-24.577048647026622,-292.9795053680758,-77.16376597076214,228.8558357425556,164.37347337264728,39.87340824250641,-55.193196462620406,-36.44672677444046,-5.4432220665444975,68.0
110,475346.44056703534,-396.1299961878751,-184.36844082589437,55.54948397435967,-122.08731214782219,131.63255669528405,-13.694163632871069,62.40564196215086,-18.36147620920241,-19.679658324389315,74.0
111,-405525.47105406533,72.98419841583086,-43.94143358137643,-57.38049523603012,-101.07035027567619,4.848559029661044,10.318864229681251,22.29382483917554,0.48694272528296006,-5.817927094887014,75.0
112,484802.89017929585,403.1353241895545,170.19247833641302,-105.08627533983656,-92.43305963464746,40.54740329355842,-45.450535927161276,56.96167994000223,-4.532850847999186,-26.72296029524992,58.0
113,258946.24631467438,-260.7516119230436,94.46458137746164,133.78525364893974,-110.60392708502664,133.83254077644798,-51.88099176711684,63.51049606242019,-25.37874843344778,-3.23633738604628,72.0
114,-41674.05381553366,-121.62004623656622,84.30063957357831,167.58775078552168,-64.27756722762659,106.8062593769977,17.826033667260095,21.673852747822423,-0.8007736011934133,8.943381983856717,75.0
115,-433091.0578964664,49.479694391777535,-123.1111367279986,-228.26096256241792,262.42212836678607,132.00369861740143,14.919316800556974,-19.87571922224844,-21.011599072743596,-13.525753938752022,71.0
116,-434665.01866052835,49.971201167030145,396.67656534587223,-145.9622516416138,-44.941864937282254,-46.14966329068817,14.330980971772721,36.74325579888061,31.86601264689077,-25.273394816087748,59.0
117,27833.01625096313,399.450815900252,125.19307495806204,-96.23582416999655,-88.20919627641094,-18.405432751424996,-23.79166720398771,56.08798723491658,-9.193953265830332,5.7083198929319705,69.0
118,540015.7054846266,-477.72738878168116,238.0818892243871,-193.80624089568664,128.7482991107267,-163.74750928701474,-25.992046235202483,-25.606429483052356,-8.420019527912984,12.810434121790857,68.0
119,-18385.277839819602,-118.33175517881999,70.18305048615137,-22.984191276773068,-81.2357299444827,61.60439318926837,-0.5024113573529654,56.72961734640303,15.078667614190842,18.97023885720232,71.0
120,747191.6105534411,-502.1641780352182,292.7027485243477,-25.18908244216797,168.71462220131102,74.94592938534194,-12.22763975817431,-71.91272764536552,121.5001214217726,6.017160730673384,69.0
121,711835.5749415174,-462.3763184329699,156.218985044217,-78.04037637427054,116.86056980442562,25.99808609558532,-46.34952039552559,-77.69000909346859,95.17662713019811,-10.8771484303595,73.0
122,-115597.84743681454,-83.66858022233481,-168.1714970741569,36.14726435317013,-84.28577362035209,33.69464899501124,-35.900471711231305,8.85911206259685,7.615217512887781,-5.505051865877323,77.0
123,-213749.3700089714,-38.22551099609076,-90.66572028174868,18.55102916803376,-66.22511444018873,-32.52456609614411,-36.520361683500774,-14.936422759377907,-7.4247131155758765,51.79328241927842,84.0
124,25456.198064567074,-230.50833796664875,556.816515400441,90.05870507385207,-115.495776446124,231.66176884733255,25.06703445945754,75.30361402788392,-9.178351095420323,6.626492289248564,67.0
125,642364.8624782659,124.34034146648122,568.6558898616189,-10.520137530661918,145.1086112352699,38.59010420428759,75.73346450372388,7.133078183463513,-60.797969684261936,4.823268846430995,75.0
126,-182059.09644124744,-41.28812140714418,-11.077813240981705,492.88256880571237,247.19152625354934,-110.43382458620927,-61.877554825914196,103.91959992171967,17.069043130527998,-3.7231222666706922,71.0
127,6889.604476347169,-129.87074788460257,-195.63726992726566,46.15524967325421,-24.837259070030395,-55.053301288567376,-34.36160619877906,-61.831710717463906,-7.016738138762282,-3.757964247489185,68.0
128,30396.304681447844,-134.69563599793267,-56.3204103219208,69.96078256611477,-72.64230288487292,67.95012574560397,-13.196845822843995,-0.7050980283016237,-2.6664530583377526,-8.850752914177082,71.0
129,-444269.4413643763,81.50676276797395,-3.4973810847755185,2.8650458616437753,-106.85959676238794,29.604281901692627,-32.23029777758423,25.90517744800552,-5.132553258220923,16.306041812487027,73.0
130,99031.57017231891,535.1952858570244,4.900495457366212,-165.03376172511204,168.66127245767146,36.27907227040334,-13.333593325769655,-23.723484460485167,-6.989190939889927,-6.985085351255279,70.0
131,-311253.8813502761,116.67241302428621,-408.3943904056068,-450.4222665796963,588.267063818354,126.27099893035225,-73.51831722736685,191.22522071069355,-4.779735344615945,22.786464406902954,71.63333333333334
132,-237164.0946537124,-32.753961685528196,-95.3097348847972,-56.312211204905836,-48.331314680435455,-12.365371368022737,-42.847522178878,-0.9570375152484941,4.371296022896528,-2.3924630045363853,64.0
133,-326780.8257794286,-13.273294798026864,-89.6348087133454,63.71447738258579,-58.60878929744224,-8.276360933303671,21.08644349405878,-5.9926602070843815,8.371543763322466,33.018089349362796,82.0
134,-210838.60080835436,1083.7034877810818,-24.492937028197133,146.156741645585,25.759622334683055,33.16416969065881,-19.726960795616527,-57.40126109688045,-12.324536183612388,18.774879563419592,76.0
135,-237309.80515235898,-137.84653477543117,-56.841233255691314,-83.35959595826338,-82.1852277341915,-35.18424650716333,-34.13911356151211,1.7132674511616948,-14.014518460755367,19.22973328204755,64.0
136,-468395.40279264917,104.06707410711697,-72.24936486260877,-14.432753136000507,-57.44867083438588,-49.47264655174869,-28.853017283732765,-40.70632006267172,3.978261755074224,-19.995846480951073,76.0
137,-386275.107937702,72.93918239229527,-150.98997368322338,36.90894004715205,341.79065382595286,114.68387735088291,34.77892998040812,-114.15230001965135,-26.43365800317232,-7.938599106050093,76.0
138,-511703.71941734164,123.95383484722558,-57.449957025859156,74.58990880048513,5.616105123706091,-76.8136259501417,30.552436881911305,-49.67168747571244,-3.1879099206690586,7.444155973232475,81.0
139,-361985.0374118129,-30.023985682616235,74.4592722073293,-49.52692325018587,-27.648176398659555,-30.016422970304426,-20.548846238139223,-10.29741399296683,2.9318570692661843,-10.80263583039338,74.0
140,-448292.8390996317,98.76617144280621,-78.0802234861575,-33.86654060118312,-72.54595490377432,-40.671498418543884,15.644599748779381,-2.9372589406870797,-11.13780297393537,-5.643346836118256,72.0
141,155024.9086838733,-180.09907455992152,-83.035755441251,47.7514422677129,-27.641410944713268,-2.279869857159543,-26.798646104698882,-25.231090136645978,-19.91815658627015,0.9377455816503035,74.0
142,-646317.5082045761,135.33864665305427,91.17111071379293,27.586595094851322,106.27645031348523,10.485252649752567,40.07012572096492,-47.52961562490782,-4.519121391661642,-11.649452558531873,74.0
143,-552589.7832748507,136.14217775937652,28.244290341596553,26.444698479581852,-35.74619298889795,-57.838602498717975,29.130267417398315,-29.354649385213627,-1.976477680327814,-1.8562927404200744,73.0
144,-589639.6468302615,148.34700337490744,29.76270121169148,127.29922241919215,-1.4832272035191598,-54.964481494957546,34.409092672583384,-35.50471895387858,-4.097616623428298,-10.134576405589108,76.0
145,-292026.68562443886,25.406489608503094,-39.46543029942233,-5.869594279681411,-56.06267520204328,-40.149774563153834,27.724606696964557,-6.8772569719467445,0.415591877520914,22.192427174020928,71.0
146,-434067.55471089674,80.99989361546915,99.79103835318446,60.44697945318227,23.608946743670742,-90.13581308857631,-0.22009741754737214,-61.45169148493265,7.875471992902553,7.314093143869152,76.0
147,-106580.99832740855,-165.65476647838327,-101.88476435798395,-88.42620102281684,-103.88491212613145,-70.99696160859075,6.8661859753432,8.43693616421825,-12.683985103093283,22.090879001000488,72.0
148,297789.3365980198,-261.04879375021073,-96.28002115793846,-45.68247199844465,8.734015267512365,-55.186305052534294,57.82711661689259,-28.558440588760877,23.03434897995412,-32.71972064332848,67.0
149,-487655.94868871145,115.63144786307089,-92.51684224508867,25.178447804027723,-3.9929292665565086,-36.43142122231474,-29.376785044922823,-33.084798717021755,4.032716980464045,7.12672329585887,62.0
150,-644499.9313518138,176.4846062667275,9.111618063690933,43.58501550007021,-50.15785217183055,-35.88183955843578,27.13762269985652,-11.798140278549353,-0.5397912146656086,-13.88115809180995,78.0
